com.medigy.persist.reference.type.clincial.CPT.code,label
56700,Partial removal of hymen
56720,Incision of hymen
56740,Remove vagina gland lesion
56800,Repair of vagina
56805,Repair clitoris
56810,Repair of perineum
56820,Exam of vulva w/scope
56821,Exam/biopsy of vulva w/scope
57000,Exploration of vagina
57010,Drainage of pelvic abscess
57020,Drainage of pelvic fluid
57022,"I & d vaginal hematoma, pp"
57023,"I & d vag hematoma, non-ob"
57061,"Destroy vag lesions, simple"
57065,"Destroy vag lesions, complex"
57100,Biopsy of vagina
57105,Biopsy of vagina
57106,"Remove vagina wall, partial"
57107,"Remove vagina tissue, part"
57109,Vaginectomy partial w/nodes
57110,"Remove vagina wall, complete"
57111,"Remove vagina tissue, compl"
57112,"Vaginectomy w/nodes, compl"
57120,Closure of vagina
57130,Remove vagina lesion
57135,Remove vagina lesion
57150,Treat vagina infection
57155,Insert uteri tandems/ovoids
57160,Insert pessary/other device
57170,Fitting of diaphragm/cap
57180,Treat vaginal bleeding
57200,Repair of vagina
57210,Repair vagina/perineum
57220,Revision of urethra
57230,Repair of urethral lesion
57240,Repair bladder & vagina
57250,Repair rectum & vagina
57260,Repair of vagina
57265,Extensive repair of vagina
57267,Insert mesh/pelvic flr addon
57268,Repair of bowel bulge
57270,Repair of bowel pouch
57280,Suspension of vagina
57282,"Colpopexy, extraperitoneal"
57283,"Colpopexy, intraperitoneal"
57284,Repair paravaginal defect
57287,Revise/remove sling repair
57288,Repair bladder defect
57289,Repair bladder & vagina
57291,Construction of vagina
57292,Construct vagina with graft
57300,Repair rectum-vagina fistula
57305,Repair rectum-vagina fistula
57307,Fistula repair & colostomy
57308,"Fistula repair, transperine"
57310,Repair urethrovaginal lesion
57311,Repair urethrovaginal lesion
57320,Repair bladder-vagina lesion
57330,Repair bladder-vagina lesion
57335,Repair vagina
57400,Dilation of vagina
57410,Pelvic examination
57415,Remove vaginal foreign body
57420,Exam of vagina w/scope
57421,Exam/biopsy of vag w/scope
57425,"Laparoscopy, surg, colpopexy"
57452,Exam of cervix w/scope
57454,Bx/curett of cervix w/scope
57455,Biopsy of cervix w/scope
57456,Endocerv curettage w/scope
57460,"Bx of cervix w/scope, leep"
57461,"Conz of cervix w/scope, leep"
57500,Biopsy of cervix
57505,Endocervical curettage
57510,Cauterization of cervix
57511,Cryocautery of cervix
57513,Laser surgery of cervix
57520,Conization of cervix
57522,Conization of cervix
57530,Removal of cervix
57531,"Removal of cervix, radical"
57540,Removal of residual cervix
57545,Remove cervix/repair pelvis
57550,Removal of residual cervix
57555,Remove cervix/repair vagina
57556,"Remove cervix, repair bowel"
57700,Revision of cervix
57720,Revision of cervix
57800,Dilation of cervical canal
57820,D & c of residual cervix
58100,Biopsy of uterus lining
58120,Dilation and curettage
58140,Myomectomy abdom method
58145,Myomectomy vag method
58146,Myomectomy abdom complex
58150,Total hysterectomy
58152,Total hysterectomy
58180,Partial hysterectomy
58200,Extensive hysterectomy
58210,Extensive hysterectomy
58240,Removal of pelvis contents
58260,Vaginal hysterectomy
58262,Vag hyst including t/o
58263,Vag hyst w/t/o & vag repair
58267,Vag hyst w/urinary repair
58270,Vag hyst w/enterocele repair
58275,Hysterectomy/revise vagina
58280,Hysterectomy/revise vagina
58285,Extensive hysterectomy
58290,Vag hyst complex
58291,"Vag hyst incl t/o, complex"
58292,"Vag hyst t/o & repair, compl"
58293,"Vag hyst w/uro repair, compl"
58294,"Vag hyst w/enterocele, compl"
58300,Insert intrauterine device
58301,Remove intrauterine device
58321,Artificial insemination
58322,Artificial insemination
58323,Sperm washing
58340,Catheter for hysterography
58345,Reopen fallopian tube
58346,Insert heyman uteri capsule
58350,Reopen fallopian tube
58353,"Endometr ablate, thermal"
58356,Endometrial cryoablation
58400,Suspension of uterus
58410,Suspension of uterus
58520,Repair of ruptured uterus
58540,Revision of uterus
58545,Laparoscopic myomectomy
58546,"Laparo-myomectomy, complex"
58550,Laparo-asst vag hysterectomy
58552,Laparo-vag hyst incl t/o
58553,"Laparo-vag hyst, complex"
58554,"Laparo-vag hyst w/t/o, compl"
58555,"Hysteroscopy, dx, sep proc"
58558,"Hysteroscopy, biopsy"
58559,"Hysteroscopy, lysis"
58560,"Hysteroscopy, resect septum"
58561,"Hysteroscopy, remove myoma"
58562,"Hysteroscopy, remove fb"
58563,"Hysteroscopy, ablation"
58565,"Hysteroscopy, sterilization"
58578,"Laparo proc, uterus"
58579,Hysteroscope procedure
58600,Division of fallopian tube
58605,Division of fallopian tube
58611,Ligate oviduct(s) add-on
58615,Occlude fallopian tube(s)
58660,"Laparoscopy, lysis"
58661,"Laparoscopy, remove adnexa"
58662,"Laparoscopy, excise lesions"
58670,"Laparoscopy, tubal cautery"
58671,"Laparoscopy, tubal block"
58672,"Laparoscopy, fimbrioplasty"
58673,"Laparoscopy, salpingostomy"
58679,"Laparo proc, oviduct-ovary"
58700,Removal of fallopian tube
58720,Removal of ovary/tube(s)
58740,Revise fallopian tube(s)
58750,Repair oviduct
58752,Revise ovarian tube(s)
58760,Remove tubal obstruction
58770,Create new tubal opening
58800,Drainage of ovarian cyst(s)
58805,Drainage of ovarian cyst(s)
58820,"Drain ovary abscess, open"
58822,"Drain ovary abscess, percut"
58823,"Drain pelvic abscess, percut"
58825,"Transposition, ovary(s)"
58900,Biopsy of ovary(s)
58920,Partial removal of ovary(s)
58925,Removal of ovarian cyst(s)
58940,Removal of ovary(s)
58943,Removal of ovary(s)
58950,Resect ovarian malignancy
58951,Resect ovarian malignancy
58952,Resect ovarian malignancy
58953,"Tah, rad dissect for debulk"
58954,Tah rad debulk/lymph remove
58956,"Bso, omentectomy w/tah"
58960,Exploration of abdomen
58970,Retrieval of oocyte
58974,Transfer of embryo
58976,Transfer of embryo
58999,Genital surgery procedure
59000,"Amniocentesis, diagnostic"
59001,"Amniocentesis, therapeutic"
59012,"Fetal cord puncture,prenatal"
59015,Chorion biopsy
59020,Fetal contract stress test
59025,Fetal non-stress test
59030,Fetal scalp blood sample
59050,Fetal monitor w/report
59051,Fetal monitor/interpret only
59070,Transabdom amnioinfus w/us
59072,Umbilical cord occlud w/us
59074,Fetal fluid drainage w/us
59076,"Fetal shunt placement, w/us"
59100,Remove uterus lesion
59120,Treat ectopic pregnancy
59121,Treat ectopic pregnancy
59130,Treat ectopic pregnancy
59135,Treat ectopic pregnancy
59136,Treat ectopic pregnancy
59140,Treat ectopic pregnancy
59150,Treat ectopic pregnancy
59151,Treat ectopic pregnancy
59160,D & c after delivery
59200,Insert cervical dilator
59300,Episiotomy or vaginal repair
59320,Revision of cervix
59325,Revision of cervix
59350,Repair of uterus
59400,Obstetrical care
59409,Obstetrical care
59410,Obstetrical care
59412,Antepartum manipulation
59414,Deliver placenta
59425,Antepartum care only
59426,Antepartum care only
59430,Care after delivery
59510,Cesarean delivery
59514,Cesarean delivery only
59515,Cesarean delivery
59525,Remove uterus after cesarean
59610,Vbac delivery
59612,Vbac delivery only
59614,Vbac care after delivery
59618,Attempted vbac delivery
59620,Attempted vbac delivery only
59622,Attempted vbac after care
59812,Treatment of miscarriage
59820,Care of miscarriage
59821,Treatment of miscarriage
59830,Treat uterus infection
59840,Abortion
59841,Abortion
59850,Abortion
59851,Abortion
59852,Abortion
59855,Abortion
59856,Abortion
59857,Abortion
59866,Abortion (mpr)
59870,Evacuate mole of uterus
59871,Remove cerclage suture
59897,Fetal invas px w/us
59898,"Laparo proc, ob care/deliver"
59899,Maternity care procedure
60000,Drain thyroid/tongue cyst
60001,Aspirate/inject thyriod cyst
60100,Biopsy of thyroid
60200,Remove thyroid lesion
60210,Partial thyroid excision
60212,Partial thyroid excision
60220,Partial removal of thyroid
60225,Partial removal of thyroid
60240,Removal of thyroid
60252,Removal of thyroid
60254,Extensive thyroid surgery
60260,Repeat thyroid surgery
60270,Removal of thyroid
60271,Removal of thyroid
60280,Remove thyroid duct lesion
60281,Remove thyroid duct lesion
60500,Explore parathyroid glands
60502,Re-explore parathyroids
60505,Explore parathyroid glands
60512,Autotransplant parathyroid
60520,Removal of thymus gland
60521,Removal of thymus gland
60522,Removal of thymus gland
60540,Explore adrenal gland
60545,Explore adrenal gland
60600,Remove carotid body lesion
60605,Remove carotid body lesion
60650,Laparoscopy adrenalectomy
60659,"Laparo proc, endocrine"
60699,Endocrine surgery procedure
61000,Remove cranial cavity fluid
61001,Remove cranial cavity fluid
61020,Remove brain cavity fluid
61026,Injection into brain canal
61050,Remove brain canal fluid
61055,Injection into brain canal
61070,Brain canal shunt procedure
61105,Twist drill hole
61107,Drill skull for implantation
61108,Drill skull for drainage
61120,Burr hole for puncture
61140,Pierce skull for biopsy
61150,Pierce skull for drainage
61151,Pierce skull for drainage
61154,Pierce skull & remove clot
61156,Pierce skull for drainage
61210,"Pierce skull, implant device"
61215,Insert brain-fluid device
61250,Pierce skull & explore
61253,Pierce skull & explore
61304,Open skull for exploration
61305,Open skull for exploration
61312,Open skull for drainage
61313,Open skull for drainage
61314,Open skull for drainage
61315,Open skull for drainage
61316,Implt cran bone flap to abdo
61320,Open skull for drainage
61321,Open skull for drainage
61322,Decompressive craniotomy
61323,Decompressive lobectomy
61330,Decompress eye socket
61332,Explore/biopsy eye socket
61333,Explore orbit/remove lesion
61334,Explore orbit/remove object
61340,Subtemporal decompression
61343,Incise skull (press relief)
61345,Relieve cranial pressure
61440,Incise skull for surgery
61450,Incise skull for surgery
61458,Incise skull for brain wound
61460,Incise skull for surgery
61470,Incise skull for surgery
61480,Incise skull for surgery
61490,Incise skull for surgery
61500,Removal of skull lesion
61501,Remove infected skull bone
61510,Removal of brain lesion
61512,Remove brain lining lesion
61514,Removal of brain abscess
61516,Removal of brain lesion
61517,Implt brain chemotx add-on
61518,Removal of brain lesion
61519,Remove brain lining lesion
61520,Removal of brain lesion
61521,Removal of brain lesion
61522,Removal of brain abscess
61524,Removal of brain lesion
61526,Removal of brain lesion
61530,Removal of brain lesion
61531,Implant brain electrodes
61533,Implant brain electrodes
61534,Removal of brain lesion
61535,Remove brain electrodes
61536,Removal of brain lesion
61537,Removal of brain tissue
61538,Removal of brain tissue
61539,Removal of brain tissue
61540,Removal of brain tissue
61541,Incision of brain tissue
61542,Removal of brain tissue
61543,Removal of brain tissue
61544,Remove & treat brain lesion
61545,Excision of brain tumor
61546,Removal of pituitary gland
61548,Removal of pituitary gland
61550,Release of skull seams
61552,Release of skull seams
61556,Incise skull/sutures
61557,Incise skull/sutures
61558,Excision of skull/sutures
61559,Excision of skull/sutures
61563,Excision of skull tumor
61564,Excision of skull tumor
61566,Removal of brain tissue
61567,Incision of brain tissue
61570,"Remove foreign body, brain"
61571,Incise skull for brain wound
61575,Skull base/brainstem surgery
61576,Skull base/brainstem surgery
61580,"Craniofacial approach, skull"
61581,"Craniofacial approach, skull"
61582,"Craniofacial approach, skull"
61583,"Craniofacial approach, skull"
61584,Orbitocranial approach/skull
61585,Orbitocranial approach/skull
61586,"Resect nasopharynx, skull"
61590,Infratemporal approach/skull
61591,Infratemporal approach/skull
61592,Orbitocranial approach/skull
61595,Transtemporal approach/skull
61596,Transcochlear approach/skull
61597,Transcondylar approach/skull
61598,Transpetrosal approach/skull
61600,Resect/excise cranial lesion
61601,Resect/excise cranial lesion
61605,Resect/excise cranial lesion
61606,Resect/excise cranial lesion
61607,Resect/excise cranial lesion
61608,Resect/excise cranial lesion
61609,"Transect artery, sinus"
61610,"Transect artery, sinus"
61611,"Transect artery, sinus"
61612,"Transect artery, sinus"
61613,"Remove aneurysm, sinus"
61615,"Resect/excise lesion, skull"
61616,"Resect/excise lesion, skull"
61618,Repair dura
61619,Repair dura
61623,Endovasc tempory vessel occl
61624,"Transcath occlusion, cns"
61626,"Transcath occlusion, non-cns"
61680,Intracranial vessel surgery
61682,Intracranial vessel surgery
61684,Intracranial vessel surgery
61686,Intracranial vessel surgery
61690,Intracranial vessel surgery
61692,Intracranial vessel surgery
61697,"Brain aneurysm repr, complx"
61698,"Brain aneurysm repr, complx"
61700,"Brain aneurysm repr, simple"
61702,Inner skull vessel surgery
61703,Clamp neck artery
61705,Revise circulation to head
61708,Revise circulation to head
61710,Revise circulation to head
61711,Fusion of skull arteries
61720,Incise skull/brain surgery
61735,Incise skull/brain surgery
61750,Incise skull/brain biopsy
61751,Brain biopsy w/ct/mr guide
61760,Implant brain electrodes
61770,Incise skull for treatment
61790,Treat trigeminal nerve
61791,Treat trigeminal tract
61793,Focus radiation beam
61795,Brain surgery using computer
61850,Implant neuroelectrodes
61860,Implant neuroelectrodes
61863,Implant neuroelectrode
61864,"Implant neuroelectrde, add?l"
61867,Implant neuroelectrode
61868,"Implant neuroelectrde, add?l"
61870,Implant neuroelectrodes
61875,Implant neuroelectrodes
61880,Revise/remove neuroelectrode
61885,Insrt/redo neurostim 1 array
61886,Implant neurostim arrays
61888,Revise/remove neuroreceiver
62000,Treat skull fracture
62005,Treat skull fracture
62010,Treatment of head injury
62100,Repair brain fluid leakage
62115,Reduction of skull defect
62116,Reduction of skull defect
62117,Reduction of skull defect
62120,Repair skull cavity lesion
62121,Incise skull repair
62140,Repair of skull defect
62141,Repair of skull defect
62142,Remove skull plate/flap
62143,Replace skull plate/flap
62145,Repair of skull & brain
62146,Repair of skull with graft
62147,Repair of skull with graft
62148,Retr bone flap to fix skull
62160,Neuroendoscopy add-on
62161,Dissect brain w/scope
62162,Remove colloid cyst w/scope
62163,Neuroendoscopy w/fb removal
62164,Remove brain tumor w/scope
62165,Remove pituit tumor w/scope
62180,Establish brain cavity shunt
62190,Establish brain cavity shunt
62192,Establish brain cavity shunt
62194,Replace/irrigate catheter
62200,Establish brain cavity shunt
62201,Brain cavity shunt w/scope
62220,Establish brain cavity shunt
62223,Establish brain cavity shunt
62225,Replace/irrigate catheter
62230,Replace/revise brain shunt
62252,Csf shunt reprogram
62256,Remove brain cavity shunt
62258,Replace brain cavity shunt
62263,Epidural lysis mult sessions
62264,Epidural lysis on single day
62268,Drain spinal cord cyst
62269,"Needle biopsy, spinal cord"
62270,"Spinal fluid tap, diagnostic"
62272,Drain cerebro spinal fluid
62273,Inject epidural patch
62280,Treat spinal cord lesion
62281,Treat spinal cord lesion
62282,Treat spinal canal lesion
62284,Injection for myelogram
62287,Percutaneous diskectomy
62290,Inject for spine disk x-ray
62291,Inject for spine disk x-ray
62292,Injection into disk lesion
62294,Injection into spinal artery
62310,Inject spine c/t
62311,Inject spine l/s (cd)
62318,"Inject spine w/cath, c/t"
62319,Inject spine w/cath l/s (cd)
62350,Implant spinal canal cath
62351,Implant spinal canal cath
62355,Remove spinal canal catheter
62360,Insert spine infusion device
62361,Implant spine infusion pump
62362,Implant spine infusion pump
62365,Remove spine infusion device
62367,Analyze spine infusion pump
62368,Analyze spine infusion pump
63001,Removal of spinal lamina
63003,Removal of spinal lamina
63005,Removal of spinal lamina
63011,Removal of spinal lamina
63012,Removal of spinal lamina
63015,Removal of spinal lamina
63016,Removal of spinal lamina
63017,Removal of spinal lamina
63020,Neck spine disk surgery
63030,Low back disk surgery
63035,Spinal disk surgery add-on
63040,"Laminotomy, single cervical"
63042,"Laminotomy, single lumbar"
63043,"Laminotomy, add?l cervical"
63044,"Laminotomy, add?l lumbar"
63045,Removal of spinal lamina
63046,Removal of spinal lamina
63047,Removal of spinal lamina
63048,Remove spinal lamina add-on
63050,Cervical laminoplasty
63051,C-laminoplasty w/graft/plate
63055,Decompress spinal cord
63056,Decompress spinal cord
63057,Decompress spine cord add-on
63064,Decompress spinal cord
63066,Decompress spine cord add-on
63075,Neck spine disk surgery
63076,Neck spine disk surgery
63077,"Spine disk surgery, thorax"
63078,"Spine disk surgery, thorax"
63081,Removal of vertebral body
63082,Remove vertebral body add-on
63085,Removal of vertebral body
63086,Remove vertebral body add-on
63087,Removal of vertebral body
63088,Remove vertebral body add-on
63090,Removal of vertebral body
63091,Remove vertebral body add-on
63101,Removal of vertebral body
63102,Removal of vertebral body
63103,Remove vertebral body add-on
63170,Incise spinal cord tract(s)
63172,Drainage of spinal cyst
63173,Drainage of spinal cyst
63180,Revise spinal cord ligaments
63182,Revise spinal cord ligaments
63185,Incise spinal column/nerves
63190,Incise spinal column/nerves
63191,Incise spinal column/nerves
63194,Incise spinal column & cord
63195,Incise spinal column & cord
63196,Incise spinal column & cord
63197,Incise spinal column & cord
63198,Incise spinal column & cord
63199,Incise spinal column & cord
63200,Release of spinal cord
63250,Revise spinal cord vessels
63251,Revise spinal cord vessels
63252,Revise spinal cord vessels
63265,Excise intraspinal lesion
63266,Excise intraspinal lesion
63267,Excise intraspinal lesion
63268,Excise intraspinal lesion
63270,Excise intraspinal lesion
63271,Excise intraspinal lesion
63272,Excise intraspinal lesion
63273,Excise intraspinal lesion
63275,Biopsy/excise spinal tumor
63276,Biopsy/excise spinal tumor
63277,Biopsy/excise spinal tumor
63278,Biopsy/excise spinal tumor
63280,Biopsy/excise spinal tumor
63281,Biopsy/excise spinal tumor
63282,Biopsy/excise spinal tumor
63283,Biopsy/excise spinal tumor
63285,Biopsy/excise spinal tumor
63286,Biopsy/excise spinal tumor
63287,Biopsy/excise spinal tumor
63290,Biopsy/excise spinal tumor
63295,Repair of laminectomy defect
63300,Removal of vertebral body
63301,Removal of vertebral body
63302,Removal of vertebral body
63303,Removal of vertebral body
63304,Removal of vertebral body
63305,Removal of vertebral body
63306,Removal of vertebral body
63307,Removal of vertebral body
63308,Remove vertebral body add-on
63600,Remove spinal cord lesion
63610,Stimulation of spinal cord
63615,Remove lesion of spinal cord
63650,Implant neuroelectrodes
63655,Implant neuroelectrodes
63660,Revise/remove neuroelectrode
63685,Insrt/redo spine n generator
63688,Revise/remove neuroreceiver
63700,Repair of spinal herniation
63702,Repair of spinal herniation
63704,Repair of spinal herniation
63706,Repair of spinal herniation
63707,Repair spinal fluid leakage
63709,Repair spinal fluid leakage
63710,Graft repair of spine defect
63740,Install spinal shunt
63741,Install spinal shunt
63744,Revision of spinal shunt
63746,Removal of spinal shunt
64400,"N block inj, trigeminal"
64402,"N block inj, facial"
64405,"N block inj, occipital"
64408,"N block inj, vagus"
64410,"N block inj, phrenic"
64412,"N block inj, spinal accessor"
64413,"N block inj, cervical plexus"
64415,"N block inj, brachial plexus"
64416,"N block cont infuse, b plex"
64417,"N block inj, axillary"
64418,"N block inj, suprascapular"
64420,"N block inj, intercost, sng"
64421,"N block inj, intercost, mlt"
64425,"N block inj, ilio-ing/hypogi"
64430,"N block inj, pudendal"
64435,"N block inj, paracervical"
64445,"N block inj, sciatic, sng"
64446,"N blk inj, sciatic, cont inf"
64447,"N block inj fem, single"
64448,"N block inj fem, cont inf"
64449,"N block inj, lumbar plexus"
64450,"N block, other peripheral"
64470,Inj paravertebral c/t
64472,Inj paravertebral c/t add-on
64475,Inj paravertebral l/s
64476,Inj paravertebral l/s add-on
64479,Inj foramen epidural c/t
64480,Inj foramen epidural add-on
64483,Inj foramen epidural l/s
64484,Inj foramen epidural add-on
64505,"N block, spenopalatine gangl"
64508,"N block, carotid sinus s/p"
64510,"N block, stellate ganglion"
64517,"N block inj, hypogas plxs"
64520,"N block, lumbar/thoracic"
64530,"N block inj, celiac pelus"
64550,Apply neurostimulator
64553,Implant neuroelectrodes
64555,Implant neuroelectrodes
64560,Implant neuroelectrodes
64561,Implant neuroelectrodes
64565,Implant neuroelectrodes
64573,Implant neuroelectrodes
64575,Implant neuroelectrodes
64577,Implant neuroelectrodes
64580,Implant neuroelectrodes
64581,Implant neuroelectrodes
64585,Revise/remove neuroelectrode
64590,Insrt/redo perph n generator
64595,Revise/remove neuroreceiver
64600,Injection treatment of nerve
64605,Injection treatment of nerve
64610,Injection treatment of nerve
64612,"Destroy nerve, face muscle"
64613,"Destroy nerve, spine muscle"
64614,"Destroy nerve, extrem musc"
64620,Injection treatment of nerve
64622,Destr paravertebrl nerve l/s
64623,Destr paravertebral n add-on
64626,Destr paravertebrl nerve c/t
64627,Destr paravertebral n add-on
64630,Injection treatment of nerve
64640,Injection treatment of nerve
64680,Injection treatment of nerve
64681,Injection treatment of nerve
64702,Revise finger/toe nerve
64704,Revise hand/foot nerve
64708,Revise arm/leg nerve
64712,Revision of sciatic nerve
64713,Revision of arm nerve(s)
64714,Revise low back nerve(s)
64716,Revision of cranial nerve
64718,Revise ulnar nerve at elbow
64719,Revise ulnar nerve at wrist
64721,Carpal tunnel surgery
64722,Relieve pressure on nerve(s)
64726,Release foot/toe nerve
64727,Internal nerve revision
64732,Incision of brow nerve
64734,Incision of cheek nerve
64736,Incision of chin nerve
64738,Incision of jaw nerve
64740,Incision of tongue nerve
64742,Incision of facial nerve
64744,"Incise nerve, back of head"
64746,Incise diaphragm nerve
64752,Incision of vagus nerve
64755,Incision of stomach nerves
64760,Incision of vagus nerve
64761,Incision of pelvis nerve
64763,Incise hip/thigh nerve
64766,Incise hip/thigh nerve
64771,Sever cranial nerve
64772,Incision of spinal nerve
64774,Remove skin nerve lesion
64776,Remove digit nerve lesion
64778,Digit nerve surgery add-on
64782,Remove limb nerve lesion
64783,Limb nerve surgery add-on
64784,Remove nerve lesion
64786,Remove sciatic nerve lesion
64787,Implant nerve end
64788,Remove skin nerve lesion
64790,Removal of nerve lesion
64792,Removal of nerve lesion
64795,Biopsy of nerve
64802,Remove sympathetic nerves
64804,Remove sympathetic nerves
64809,Remove sympathetic nerves
64818,Remove sympathetic nerves
64820,Remove sympathetic nerves
64821,Remove sympathetic nerves
64822,Remove sympathetic nerves
64823,Remove sympathetic nerves
64831,Repair of digit nerve
64832,Repair nerve add-on
64834,Repair of hand or foot nerve
64835,Repair of hand or foot nerve
64836,Repair of hand or foot nerve
64837,Repair nerve add-on
64840,Repair of leg nerve
64856,Repair/transpose nerve
64857,Repair arm/leg nerve
64858,Repair sciatic nerve
64859,Nerve surgery
64861,Repair of arm nerves
64862,Repair of low back nerves
64864,Repair of facial nerve
64865,Repair of facial nerve
64866,Fusion of facial/other nerve
64868,Fusion of facial/other nerve
64870,Fusion of facial/other nerve
64872,Subsequent repair of nerve
64874,Repair & revise nerve add-on
64876,Repair nerve/shorten bone
64885,"Nerve graft, head or neck"
64886,"Nerve graft, head or neck"
64890,"Nerve graft, hand or foot"
64891,"Nerve graft, hand or foot"
64892,"Nerve graft, arm or leg"
64893,"Nerve graft, arm or leg"
64895,"Nerve graft, hand or foot"
64896,"Nerve graft, hand or foot"
64897,"Nerve graft, arm or leg"
64898,"Nerve graft, arm or leg"
64901,Nerve graft add-on
64902,Nerve graft add-on
64905,Nerve pedicle transfer
64907,Nerve pedicle transfer
64999,Nervous system surgery
65091,Revise eye
65093,Revise eye with implant
65101,Removal of eye
65103,Remove eye/insert implant
65105,Remove eye/attach implant
65110,Removal of eye
65112,Remove eye/revise socket
65114,Remove eye/revise socket
65125,Revise ocular implant
65130,Insert ocular implant
65135,Insert ocular implant
65140,Attach ocular implant
65150,Revise ocular implant
65155,Reinsert ocular implant
65175,Removal of ocular implant
65205,Remove foreign body from eye
65210,Remove foreign body from eye
65220,Remove foreign body from eye
65222,Remove foreign body from eye
65235,Remove foreign body from eye
65260,Remove foreign body from eye
65265,Remove foreign body from eye
65270,Repair of eye wound
65272,Repair of eye wound
65273,Repair of eye wound
65275,Repair of eye wound
65280,Repair of eye wound
65285,Repair of eye wound
65286,Repair of eye wound
65290,Repair of eye socket wound
65400,Removal of eye lesion
65410,Biopsy of cornea
65420,Removal of eye lesion
65426,Removal of eye lesion
65430,Corneal smear
65435,Curette/treat cornea
65436,Curette/treat cornea
65450,Treatment of corneal lesion
65600,Revision of cornea
65710,Corneal transplant
65730,Corneal transplant
65750,Corneal transplant
65755,Corneal transplant
65760,Revision of cornea
65765,Revision of cornea
65767,Corneal tissue transplant
65770,Revise cornea with implant
65771,Radial keratotomy
65772,Correction of astigmatism
65775,Correction of astigmatism
65780,"Ocular reconst, transplant"
65781,"Ocular reconst, transplant"
65782,"Ocular reconst, transplant"
65800,Drainage of eye
65805,Drainage of eye
65810,Drainage of eye
65815,Drainage of eye
65820,Relieve inner eye pressure
65850,Incision of eye
65855,Laser surgery of eye
65860,Incise inner eye adhesions
65865,Incise inner eye adhesions
65870,Incise inner eye adhesions
65875,Incise inner eye adhesions
65880,Incise inner eye adhesions
65900,Remove eye lesion
65920,Remove implant of eye
65930,Remove blood clot from eye
66020,Injection treatment of eye
66030,Injection treatment of eye
66130,Remove eye lesion
66150,Glaucoma surgery
66155,Glaucoma surgery
66160,Glaucoma surgery
66165,Glaucoma surgery
66170,Glaucoma surgery
66172,Incision of eye
66180,Implant eye shunt
66185,Revise eye shunt
66220,Repair eye lesion
66225,Repair/graft eye lesion
66250,Follow-up surgery of eye
66500,Incision of iris
66505,Incision of iris
66600,Remove iris and lesion
66605,Removal of iris
66625,Removal of iris
66630,Removal of iris
66635,Removal of iris
66680,Repair iris & ciliary body
66682,Repair iris & ciliary body
66700,"Destruction, ciliary body"
66710,Ciliary transsleral therapy
66711,Ciliary endoscopic ablation
66720,"Destruction, ciliary body"
66740,"Destruction, ciliary body"
66761,Revision of iris
66762,Revision of iris
66770,Removal of inner eye lesion
66820,"Incision, secondary cataract"
66821,After cataract laser surgery
66825,Reposition intraocular lens
66830,Removal of lens lesion
66840,Removal of lens material
66850,Removal of lens material
66852,Removal of lens material
66920,Extraction of lens
66930,Extraction of lens
66940,Extraction of lens
66982,"Cataract surgery, complex"
66983,"Cataract surg w/iol, 1 stage"
66984,"Cataract surg w/iol, 1 stage"
66985,Insert lens prosthesis
66986,Exchange lens prosthesis
66990,Ophthalmic endoscope add-on
66999,Eye surgery procedure
67005,Partial removal of eye fluid
67010,Partial removal of eye fluid
67015,Release of eye fluid
67025,Replace eye fluid
67027,Implant eye drug system
67028,Injection eye drug
67030,Incise inner eye strands
67031,"Laser surgery, eye strands"
67036,Removal of inner eye fluid
67038,Strip retinal membrane
67039,Laser treatment of retina
67040,Laser treatment of retina
67101,Repair detached retina
67105,Repair detached retina
67107,Repair detached retina
67108,Repair detached retina
67110,Repair detached retina
67112,Rerepair detached retina
67115,Release encircling material
67120,Remove eye implant material
67121,Remove eye implant material
67141,Treatment of retina
67145,Treatment of retina
67208,Treatment of retinal lesion
67210,Treatment of retinal lesion
67218,Treatment of retinal lesion
67220,Treatment of choroid lesion
67221,Ocular photodynamic ther
67225,Eye photodynamic ther add-on
67227,Treatment of retinal lesion
67228,Treatment of retinal lesion
67250,Reinforce eye wall
67255,Reinforce/graft eye wall
67299,Eye surgery procedure
67311,Revise eye muscle
67312,Revise two eye muscles
67314,Revise eye muscle
67316,Revise two eye muscles
67318,Revise eye muscle(s)
67320,Revise eye muscle(s) add-on
67331,Eye surgery follow-up add-on
67332,Rerevise eye muscles add-on
67334,Revise eye muscle w/suture
67335,Eye suture during surgery
67340,Revise eye muscle add-on
67343,Release eye tissue
67345,Destroy nerve of eye muscle
67350,Biopsy eye muscle
67399,Eye muscle surgery procedure
67400,Explore/biopsy eye socket
67405,Explore/drain eye socket
67412,Explore/treat eye socket
67413,Explore/treat eye socket
67414,Explr/decompress eye socket
67415,"Aspiration, orbital contents"
67420,Explore/treat eye socket
67430,Explore/treat eye socket
67440,Explore/drain eye socket
67445,Explr/decompress eye socket
67450,Explore/biopsy eye socket
67500,Inject/treat eye socket
67505,Inject/treat eye socket
67515,Inject/treat eye socket
67550,Insert eye socket implant
67560,Revise eye socket implant
67570,Decompress optic nerve
67599,Orbit surgery procedure
67700,Drainage of eyelid abscess
67710,Incision of eyelid
67715,Incision of eyelid fold
67800,Remove eyelid lesion
67801,Remove eyelid lesions
67805,Remove eyelid lesions
67808,Remove eyelid lesion(s)
67810,Biopsy of eyelid
67820,Revise eyelashes
67825,Revise eyelashes
67830,Revise eyelashes
67835,Revise eyelashes
67840,Remove eyelid lesion
67850,Treat eyelid lesion
67875,Closure of eyelid by suture
